,price,address,logitude,latitude,zipcode,rent,sale,size,year built,bed,bath,Neighborhood,page_url,description
23,10975000.00,"240 Riverside Blvd # 23AC, New York, NY 10069",-73.986926,40.780306,10069,0,1,4456,2004,4,4.5,Upper West Side,https://www.zillow.com:443/homedetails/240-Riverside-Blvd-23AC-New-York-NY-10069/69524488_zpid/,"For sale: $10,975,000. Four Bedroom Condo with Panoramic Views



Quite possibly the most expansive and stunning views in New York City. Perched on the 23rd floor of The Heritage Condominium, enjoy unobstructed views of the Hudson River, Riverside Park and the New York City skyline. 



The grand living / dining room, with corner widows facing west and north, allows for a large dining table in addition to spacious entertaining that flows into the west facing library. Complete with top of the line appliances, the kitchen spans 28 feet with a wall of windows, eating area, and an oversized den, which is great for screenings, less formal gatherings, and more. The oversized master bedroom boasts yet another corner exposure and walls of windows, fantastic views and a very large ensuite bathroom with double sinks, shower, and separate tub with a spectacular view of the Hudson. There are three additional bedrooms, each with their own bathroom. 



Expect White Glove service at The Heritage Condominium. Amenities include 24-hour doorman/concierge, swimming pool, gym, entertaining and meeting rooms, and a children's playroom. This property offers truly unparalleled space and views, and is a must-see. 24-hour notice is required for appointments. Showing hours are after 12:30 pm."
24,1699000.00,"240 Riverside Blvd APT 15O, New York, NY 10069",-73.9869,40.7803,10069,0,1,1151,2004,2,2,Upper West Side,https://www.zillow.com:443/homedetails/240-Riverside-Blvd-APT-15O-New-York-NY-10069/2090542457_zpid/,"For sale: $1,699,000. Fantastic opportunity to purchase a stunning 2 Bedroom CONDO at the Heritage! 

Currently rented at $6,000/month, the apartment can be delivered vacant or with the same tenants in place! 

This spacious 2BEDS/2BTHS apartment is the only in the ""O"" line at the Heritage to clear the neighboring building and have direct sunlight coming in. A large terrace is perfect for enjoying your breakfast outside. Generously proportioned rooms, huge windows, marble bathrooms, large closets, top of the line appliances, washer and dryer in the apartment. 
The apartment is in the excellent condition and comes with a storage unit in the basement.

After the recent rezoning, the Heritage is zoned for PS199! 

The building and the location offer a unique combination of privacy, convenience, and luxury: under 150 units in the building with many combinations and large apartments, steps from the express 2/3 trains, a short walk to the most desirable UWS shops and restaurants, Riverside Park and the embankment at your doorsteps. The Heritage is known for its excellent service and ample amenities: 2 swimming pools, gym, residents lounge, library and garden, a beautiful playroom with natural light and a function room, which opens into the garden, and garage in the building."
25,2480000.00,"50 Riverside Blvd APT 14G, New York, NY 10069",-73.991282,40.773993,10069,0,1,1446,2013,2,2,Upper West Side,https://www.zillow.com:443/homedetails/50-Riverside-Blvd-APT-14G-New-York-NY-10069/219667004_zpid/,"For sale: $2,480,000. Welcome Home. A spacious and sunny 1,446 sqft, 2-Bed, 2-Bath residence with amazing Eastern Exposure and direct morning light in both bedrooms. One Riverside Park is one of the most sought after buildings on Riverside Boulevard and features incredible amenities and a tax abatement until 2037.

The home features warm, modern and elegant interiors by Shamir Shah Design including a gourmet kitchen with breakfast bar and wide plank oak flooring with a custom dark stain. 14G offers a desirable split bedroom plan, each bedroom gracious in size with customized California closets and a walk-in closet in the master. The designer kitchen is outfitted with dark stained oak millwork paired with dark grey lacquer wall cabinetry, honed Balsatina stone slab countertops and nickel tile backsplash. Top-of-the-line appliances include Miele stainless steel gas cooktop and oven with fully vented range hood, Miele refrigerator and freezer, Miele dishwasher and GE microwave. The Master bathroom is luxurious and modern with a dark oak vanity with double sinks, marble countertops and walls, Zuma deep soaking tub, glass enclosed shower with rainfall showerhead and Dornbracht polished chrome fixtures. The second bathroom is bright and classic with glossy white wall tile and white polished lacquer vanity. Also included in this spacious home, a Miele washer and fully vented dryer.

One Riverside Park at 50 Riverside Boulevard is New York's most distinguished new address, introducing a new level of luxury to waterfront living on Manhattan's Upper West Side. One Riverside Park provides a convenient, all-inclusive way of life for its residents with over 50,000 square feet of amenities offering programs and personalized services that promote wellness and a balanced lifestyle. Neighboring Riverside Park South offers 21 acres of open space, sports fields, playgrounds, plazas, piers and intimate gardens easily accessed by residents. Additionally, soon to be open to public Waterline Square Park will provide 2.6 acres of sculptural fountains, manicured lawns, meandering paths, cascading water features, and a fully equipped playground. Cipriani's first food hall will be opening this summer just around the corner, and a brand new Morton Williams is coming to the neighborhood in a few months."
26,899000.00,"120 Riverside Blvd APT 4M, New York, NY 10069",-73.989149,40.776333,10069,0,1,835,2004,1,1,Upper West Side,https://www.zillow.com:443/homedetails/120-Riverside-Blvd-APT-4M-New-York-NY-10069/69511103_zpid/,"For sale: $899,000. WELCOME TO 120 RIVERSIDE BLVD! Extra large and Bright 1 bedroom residence with eat- in- kitchen, extra large living room with corner windows, ample closet space, well maintained hardwood floors, washer/ dryer and entry foyer. Special building features: Doorman and concierge service, 24 hour maintenance staff and security, health club and spa with indoor pool, hot tub, poolside sauna, media room, large children's playroom, private sky lounge, landscaped rooftop with panoramic Hudson River views! Residents may enjoy wonderful Riverside Park South, Riverside Park Pier, and Hudson River Greenway with bicycle and jogging paths, dog run, ball fields just to mention a few. Near the 79th Street Boat Basin which hosts a 110-slip public marina, Pier 1 Café, local restaurants and groceries.
"
27,NaN,NaN,-73.989149,40.776333,NaN,NaN,NaN,874,2004,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/120-Riverside-Blvd-APT-5W-New-York-NY-10069/80009352_zpid/,NaN
28,5390000.00,"200 Riverside Blvd APT 21D, New York, NY 10069",-73.987701,40.778999,10069,0,1,2800,1997,4,4,Upper West Side,https://www.zillow.com:443/homedetails/200-Riverside-Blvd-APT-21D-New-York-NY-10069/2088651317_zpid/,"For sale: $5,390,000. Enjoy the pinnacle of New York luxury living in this fabulous 2800 sqft 4 bedroom, 3.5 bathroom home, which includes an additional 1,350 sqft of out door space. Garnished with tasteful design accents and embellishments throughout, this home boasts stylish coffered ceilings, custom lighting, hardwood flooring in the living, dining, and library rooms, and elegant Italian tiling in the apartment's grand eat-in kitchen. Separate living and dining rooms provide the perfect space for hosting guests, while the home's cozy library room acts as the ideal study nook, featuring built-in bookcases and custom design finishes. The windowed eat-in kitchen is equipped with state-of-the-art stainless steel appliances, marble countertops, and plenty of cupboard storage. The home also contains a separate laundry room. Each bedroom contains custom closets, providing the home with ample storage space, while the master bedroom features both a walk-in closet and en-suite master bath. The master bathroom contains both a bathtub and walk-in shower as well as plush marble countertops and well-lit vanity. Perhaps the best amenity this apartment has to offer is its spacious and completely private grand terrace garden, perfect for entertaining large groups of guests or just enjoying iconic views of the city. In addition there is a wisteria arbor, watering system, lights and gas for great out door cooking and dining. Of course, residents of 200 Riverside are treated to the finest luxury building amenities New York can offer, including 24-hour concierge and doorman service, private fitness center and 50 x 12 indoor pool, billiards/game room, parking garage, and children's playroom."
29,3299000.00,"60 Riverside Blvd APT 1112, New York, NY 10069",-73.990979,40.774574,10069,0,1,2075,2008,3,4,Upper West Side,https://www.zillow.com:443/homedetails/60-Riverside-Blvd-APT-1112-New-York-NY-10069/117505359_zpid/,"For sale: $3,299,000. Make yourself right at home in this Graciously designed 3-bedroom, 3.5 bathroom corner residence boasting a massive 2,075 Square Feet, Captivating South Eastern views of the New York City skyline, and an expansive living/dining room with stunning exposed brick. The recently upgraded Country style kitchen includes a Stainless steel Wolf oven, Miele Refrigerator, and custom cabinetry along with a separate bar area. The North Eastern facing corner master bedroom includes an upgraded walk-in closet and an en-suite windowed bathroom with natural stone, double sinks, a deep Zuma soaking tub with a separate large glass stall shower. Additionally, there are two very spacious Bedrooms with ensuite white marble baths. Other notable features of the unit are: a Powder Room, Storage Closet, custom Lutron System with concealed motorized shades and Laundry room with Bosch washer and dryer. This home also has multiple zones of temperature controlled central A/C, and beautiful cherry hardwood floors. The Aldyn Condominium offers spectacular amenities including a 24-hour doorman, concierge, on-site parking garage, landscaped courtyard, and La Palestra Managed fitness center with: Full sized Basketball Court, 75' indoor pool, Squash Court, Pilates, Bowling, PGA Golf Simulator, 30 Rock climbing wall, billiards and two lounges. This white glove building is strategically located on the vibrant Upper West Side, a short stroll from Starbucks, Riverside Park, Central Park, Whole Foods Market, local and express subways, shopping and plenty of restaurants"
30,4495000.00,"80 Riverside Blvd APT 4L, New York, NY 10069",-73.989946,40.775053,10069,0,1,2513,2006,4,4,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-4L-New-York-NY-10069/89329416_zpid/,"For sale: $4,495,000. Enjoy sweeping River views from this bright and airy 4 bedroom 3.5 bathroom highly desirable L-line residence. This fantastic apt presents a nice flow with a gracious entry foyer, dramatic open corner double living room with a separate dining area, perfect for entertaining, a spacious master bedroom with a dressing area boasting 2 walk-in closets and an en suite 5 fixture master bath with separate tub and glass enclosed shower. Bathrooms offer a range of marble and limestone with Waterworks fixtures. The chef's kitchen features a Viking stove, Subzero wine cooler and fridge, granite countertops, glass tile back splash and wood cabinetry. Apartment comes with large storage space. Custom mill work, electronic shades and wood floors complete this fantastic residence. The RUSHMORE is a full service 24 hour doorman and concierge luxury condominium with the best amenities one can desire including a swimming pool, spa services, steam room, children's playroom, party room, billiards, screening room, sundeck, garage and a daily morning and evening shuttle service. Steps to Riverside Park."
31,7500000.00,"60 Riverside Blvd APT 2902, New York, NY 10069",-73.990979,40.774574,10069,0,1,3047,2008,4,4.5,Upper West Side,https://www.zillow.com:443/homedetails/60-Riverside-Blvd-APT-2902-New-York-NY-10069/117458223_zpid/,"For sale: $7,500,000. This is combination apartment that has been masterfully reconfigured into a 4 Bedroom with a Home Office and 4.5 Baths. The living room has floor to ceiling windows with expansive city views facing north and east. There is an open kitchen with a tasteful marble island; sleek custom cabinetry; Viking, Subzero and Miele appliances; and marble countertops. The unique Master Suite is an oasis to unto itself: it has floor to ceiling windows with gorgeous and expansive views of the Hudson river; an ensuite sitting room, home office, private balcony; 2 walk in closets; and marble bathroom with built in marble desk, double sinks and glass enclosed, 6 fixture shower. The other three bedrooms feature gorgeous city or river views and ensuite bathrooms with Waterworks fixtures. The windowed powder room is exceptionally modern with a freestanding round sink. In wall fixtures, and gorgeous marble tile flooring. There is also a true utility room, with a Miele Washer and Dryer. The 3,000+SF apartment also has hardwood flooring, central air conditioning and in-wall surround sound speakers throughout. A 421-A tax abatement is in effect. The Aldyn Condominum is a full service building with on-site parking, childrens playroom, private storage, shuttle service to Columbus Circle, and the LaPalestra athletic club and spa. It has 40,000sf of amenities, including a swimming pool, full basketball court, bowling alley, rock climbing wall, spinning and yoga."
32,NaN,NaN,-73.989946,40.775053,NaN,NaN,NaN,951,2006,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-4A-New-York-NY-10069/89330792_zpid/,NaN
33,6995000.00,"240 Riverside Blvd APT 26A, New York, NY 10069",-73.9869,40.7803,10069,0,1,2901,2004,4,4,Upper West Side,https://www.zillow.com:443/homedetails/240-Riverside-Blvd-APT-26A-New-York-NY-10069/2086128490_zpid/,"For sale: $6,995,000. You can see forever! Truly some of the best views in the city. This sprawling four bedroom home offers sweeping River, Park and City views from every room. There is a grand living room, a spacious dining room, a windowed eat-in kitchen, three and a half marble bathrooms, and a washer/dryer. The elegant master suite also offers panoramic views from two exposures, a huge walk-in closet and an en-suite master bath with a separate glass-enclosed shower, soaking tub and two sinks. PLEASE NOTE 26B is also avail for sale to create a 5000 sq ft 4/5 combo. The Heritage is a white-glove condominium that offers a doorman, concierge, two pools, a state-of-the-art gym, as well as party, meeting and children's playrooms. You will have the peace of living on the river, yet only be a couple of blocks away from the most convenient transportation, shopping (Trader Joe's and Fairway) and Riverside Park (and it's a dog park) are right across the street."
34,3788888.00,"50 Riverside Blvd APT 9A, New York, NY 10069",-73.991282,40.773993,10069,0,1,1844,2015,3,4,Upper West Side,https://www.zillow.com:443/homedetails/50-Riverside-Blvd-APT-9A-New-York-NY-10069/219666909_zpid/,"For sale: $3,788,888. A brand new 3 Bedroom, 3.5 Bath residence at One Riverside Park boasting spectacular Hudson River views from every room and Tax Abatement. This gorgeous home offers generous sized rooms, walk-in closets and a gourmet kitchen with high-end finishes. The distinct kitchen is outfitted with white lacquer wall cabinetry, Marble stone slab countertops and stainless steel tile backsplash. 



Top of the line appliances include a Miele stainless steel gas cooktop and oven with fully vented range hood, a Miele refrigerator and freezer, a Miele dishwasher, Meile Washer / Vented Dryer and GE microwave. 



The Master bathroom is luxurious and modern with a dark oak vanity with double sinks, marble countertops and walls, a Zuma deep soaking tub, a glass enclosed shower with rainfall showerhead and Dornbracht polished chrome fixtures. The second bathroom is bright and classic with glossy white wall tile and white polished lacquer vanity. The elegant powder room features a rich palate with an ebonized oak vanity, black marble countertop, slate grey quartzite stone floor and an iridescent accent wall. Wide plank oak flooring with a custom dark stain outfitted throughout the residence along with a Miele washer and fully vented dryer. Building Amenities: 24-Hour Doorman and Concierge Residents' Lounge Screening Room Entertainment Room with Catering Kitchen Billiards and Game Room Indoor Playground by Kidville Landscaped Garden Courtyard Riverside South Shuttle Service On-Site Parking Garage 75' Swimming Pool and Hot Tub,Rock Climbing Wall, Basketball Court, Squash Court, Yoga, Pilates, and Personal Training."
35,2499000.00,"220 Riverside Blvd APT 5H, New York, NY 10069",-73.987272,40.77975,10069,0,1,1733,2000,2,2.5,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-APT-5H-New-York-NY-10069/61967220_zpid/,"For sale: $2,499,000. This is a lovely renovated corner two bedroom at 220 Riverside Boulevard with exposures facing south and west. The apartment has an open kitchen with an enormous breakfast bar and trompe l'oeil wall. This unit features an oversized 32' living area with custom built-ins including a bar area and French doors leading into the second bedroom. The master suite includes two walk-in closets, additional custom built-in storage and an ensuite master bath. Private storage included with the sale. 220 Trump Place offers five star resort living indulging in services and amenities including 24 hour white glove doorman and concierge services, health club with indoor swimming pool, childrens play room, private event room, billiards area, garage, and valet services."
36,NaN,NaN,-73.991543,40.773441,NaN,NaN,NaN,2018,2019,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-21E-New-York-NY-10069/2090898279_zpid/,NaN
37,899000.00,"220 Riverside Blvd APT 8V, New York, NY 10069",-73.987272,40.77975,10069,0,1,707,2000,1,1,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-APT-8V-New-York-NY-10069/61967353_zpid/,"For sale: $899,000. Spacious, super-quiet one-bedroom apartment at the premium full-service 220 Riverside Boulevard, graced by beautiful cherry hardwood floors, big sunny east-facing windows in the living room and bedroom, and chic splashes of color throughout! The large open living space offers plenty of options for seating and dining arrangements to accommodate comfortable nights at home or entertaining friends and family. The modern pass-through kitchen is designed with wood cabinetry, black tile floors and granite countertops, and stainless steel appliances for the chef. The bedroom is sizable for a king bed plus furniture, and the elegant tile and granite bathroom features an oversized glass shower. Generous storage space and a washer/dryer are also bonus features. Enjoy a five-star hotel experience at an exclusive NYC address in Lincoln Square at 220 Riverside Blvd, with full-time doormen and concierge service, a full staff including security, state-of-the-art 12,500 sq ft fitness center with a pool, Jacuzzi, steam, sauna and massage rooms, an onsite parking garage, private event/party room with catering kitchen, billiards room, children's playroom, common laundry and bike room. The building is perfectly situated at the corner of West 70th Street, just a few blocks from Lincoln Center. The prime location is also minutes to Broadway, Fairway, Trader Joe's, Citarella and Whole Foods markets, Columbus Circle, excellent shopping, great restaurants like Pier 1 on the Hudson River, and numerous transportation options like the 1, 2 & 3 subway lines at the West 72nd Street station, and the M72/M57 cross-town buses.Living room and bedroom photos are virtually staged and rendered."
38,2199000.00,"220 Riverside Blvd APT 15L, New York, NY 10069",-73.987272,40.77975,10069,0,1,1484,2000,2,2,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-APT-15L-New-York-NY-10069/61967259_zpid/,"For sale: $2,199,000. Magnificent Riverside Boulevard condo with Direct River View from every room! This awe-inspiring 2 Bedroom/ 2 Bathroom condo in NYC features beautiful cherry wood herringbone hard wood floors and high ceilings throughout, a walk through eat in chef's kitchen, black granite countertops and floors, stainless steel appliances, separate dining room, marble bathrooms, and generous closet space including a walk in closet. The master bath includes double sinks, a separate shower, and bathtub. 220 Riverside Boulevard is one of the most sought out full service luxury buildings on the Upper West Side. The amenities are fantastic including white gloved doormen, 24 hour concierge, a Grand lobby, state of the art fitness center, steam room, sauna, indoor 50ft pool, children's playroom, billiards room, valet, an indoor garage, and a private courtyard with infiniti pond. The location is remarkable. It is on Riverside Park, which is only steps to the Express subway, Lincoln Center, the boat basin, restaurants, shopping, grocery, and everything else the Upper West Side has to offer. There is an assessment of $511/month until June 2019."
39,1890000.00,"80 Riverside Blvd APT 9N, New York, NY 10069",-73.989946,40.775053,10069,0,1,1215,2006,2,3,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-9N-New-York-NY-10069/89228540_zpid/,"For sale: $1,890,000. Mint condition apartment and move-in ready at the Rushmore, this two bedroom corner apartment boasts beautiful finishes with open views.

2 split bedrooms
2 1/2 Bathrooms
Sunny and Bright with side River Views
Open Kitchen with Miele and Viking Appliances
Washer Dryer
Built-in entertainment unit with Fireplace
Custom Closets
Hard wood Floors

State of the art buildings amenities include health club with Peleton bikes, pool, lounge, theater screening room, garden, common outdoor space, garage, and full time doorman and concierge. Centrally located and walking distance to all the outdoor activities on Riverside Park and the newly built promenade.
Shuttle bus service is provided for Residents during rush hour for easy access to public transportation."
40,5840000.00,"30 Riverside Blvd # 34F, New York, NY 10069",-73.991543,40.773441,10069,0,1,2122,2019,3,3.5,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-34F-New-York-NY-10069/2086385055_zpid/,"For sale: $5,840,000. "
41,NaN,NaN,-73.989946,40.775053,NaN,NaN,NaN,1381,2006,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-3P-New-York-NY-10069/145586648_zpid/,NaN
42,4295000.00,"120 Riverside Blvd # PH4J, New York, NY 10069",-73.989097,40.776401,10069,0,1,2450,2004,3,4,Upper West Side,https://www.zillow.com:443/homedetails/120-Riverside-Blvd-PH4J-New-York-NY-10069/2091147686_zpid/,"For sale: $4,295,000. Step into this gorgeous Duplex Penthouse 3 bedroom/4 bathroom offering a large living space and customized finishes. Top floor features 11' ceilings, custom built-in entertainment system, Venetian walls, custom marble ac covers with a built-in mini bar, floor to ceiling windows, Washer/Dryer and amazing open views. There is a massive living area for entertainment downstairs, which features a lovely open wine bar, marble floors, and a custom built-in RTI surround sound system controlled from every room. Located within Trump's full service luxury building, residents have access to the 12,000 square foot state-of-the-art health club with an indoor pool, jacuzzi, spa, and fitness classes. Other building amenities include a media room, children's playroom, private events room, gorgeous private rooftop oasis, as well as private storage. Just steps away are the Riverside bike and jogging paths, Lincoln Center, fine dining restaurants, terrific shopping, public transportation, and the rest of the Upper West Side lifestyle. This ultra-luxurious apt has endless possibilities for the right buyer."
43,1585000.00,"80 Riverside Blvd APT 16A, New York, NY 10069",-73.989946,40.775053,10069,0,1,951,2006,2,2,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-16A-New-York-NY-10069/89335258_zpid/,"For sale: $1,585,000. This Cozy and Lavish 2Bedroom 2Bath is a one of a kind! Residence 16A has a modern and spacious layout with great open eastern views, high ceilings and beautiful wood flooring throughout. The open gourmet kitchen offers Subzero, Viking, and Miele appliances wood cabinetry, Costa Esmerelda stone countertop, and marble finishes. Generous closet space in unit, washer/dryer, marble bathroom and large bedroom fit for a king size bed. The Rushmore: Riverside Boulevard most upscale building is conveniently located on Riverside South and is one of New York City's finest condominium residences. While living here you will enjoy resort like amenities such as an indoor swimming pool, on site parking, valet services, a fully equipped state of the art gymnasium, private massage and yoga rooms and much more. Steps away from Lincoln Center; New York City's icon for entertainment culture."
44,1900000.00,"80 Riverside Blvd APT 12N, New York, NY 10069",-73.989946,40.775053,10069,0,1,1215,2006,2,2.5,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-12N-New-York-NY-10069/89333991_zpid/,"For sale: $1,900,000. This impeccably maintained condo welcomes you home with beautiful sunset views over the Hudson river. As you enter the lobby doors you are greeted by a discerning staff at this river front luxury building. A great split bedroom layout and living room with floor to ceiling windows. An open kitchen with top of the line appliances from Miele to Viking. The master bath is ensuite with separate shower and and Kohler soaking tub with dual sink vanity in luxurious travertine and marble finishes. Ample closet space with Washer/Drier in the foyer. Separate powder room when entertaining guests. Custom motorized solar shades and black out shades in the bedrooms and automatic pulling drapes in the living room. The Rushmore is the pinnacle of Luxury and Amenities. 24 hour Doorman Service and Concierge, La Palestra designed Health Club and Spa with an indoor Swimming Pool, children's playroom, a billiards room, screening room, rush hour shuttle service to the subway, on-site parking garage, bicycle room, onsite storage, garden, cold storage for groceries, entertainment lounge, and gorgeous roof deck. Easy access to Riverside Park, Lincoln Center, phenomenal restaurants, cafes on the river, sanctuary open air museum, grocery stores and much much more. Welcome to your sanctuary in the middle of Manhattan."
45,6105000.00,"30 Riverside Blvd # 35A, New York, NY 10069",-73.991543,40.773441,10069,0,1,1918,2019,3,3.5,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-35A-New-York-NY-10069/2086141685_zpid/,"For sale: $6,105,000. "
46,795000.00,"240 Riverside Blvd APT 3P, New York, NY 10069",-73.9869,40.7803,10069,0,1,585,2004,0,1,Upper West Side,https://www.zillow.com:443/homedetails/240-Riverside-Blvd-APT-3P-New-York-NY-10069/2090085718_zpid/,"For sale: $795,000. Beautiful Alcove Studio at the Luxurious Heritage Condominium on Riverside Park!

 This unit features true hardwood herringbone floors through out, a pass through kitchen with granite counter tops, custom cabinetry, top notch appliances, generous closet space, a bathroom is finished in rich limestone and marble, and an in unit washer dryer. This residence faces North and has beautiful tree lined courtyard views. Located in the coveted Upper West Side at the beginning of Riverside Park, The Heritage building was designed by the famed New York architectural firm Costas Kondylis.

 The Heritage has the finest luxury services and amenities any NYC condo building would offer: white-glove doorman service, concierge, 24-hour security team, as well as on-site valet parking. The lavish and state-of-the-art Health Club & Spa features a fully equipped fitness center w/ a lap pool & dipping pool, along w/ aerobics studio, saunas, steam, massage treatment, and private training rooms.

 * Pictures shown in this ad are of similar unit, true pictures are coming soon

 You will love 240 Riverside Boulevard Lifestyle!
 
 OPEN HOUSE: Sunday 21st By Appointment"
47,5430000.00,"30 Riverside Blvd # 29B, New York, NY 10069",-73.991543,40.773441,10069,0,1,1823,2019,3,3.5,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-29B-New-York-NY-10069/2086141691_zpid/,"For sale: $5,430,000. "
48,NaN,NaN,-73.989149,40.776333,NaN,NaN,NaN,1205,2004,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/120-Riverside-Blvd-PENTHOUSE-1H-New-York-NY-10069/80007269_zpid/,NaN
49,3500000.00,"80 Riverside Blvd APT 23D, New York, NY 10069",-73.989946,40.775053,10069,0,1,1850,2006,3,3.5,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-APT-23D-New-York-NY-10069/89329091_zpid/,"For sale: $3,500,000. Stunning views of the Hudson River This corner unit 3BR/3.5BA features some of the best views the city has to offer with sunny triple exposures. The apartment offers privacy and exclusivity with secured access 2 residences on the floor. There are Oak floors throughout the 1,800+sf apartment. The eat-in open kitchen has a breakfast area with tremendous river views. It is also equipped with top of the line appliances, Pietra Cardosa stone countertop, marble backsplash, and wood cabinetry. The bathrooms offer a range of travertine, marble, and crystallized glass finishes with Kohler tubs, Toto water closets, and Waterworks fittings. The master suite features a dressing area, a luxurious 5-fixture windowed bath, and a corner south/east exposure. The Rushmore Condominium offers the height of elegant living, with one of the best concierge services New York has to offer, and luxury amenities. It includes a Wellness Center equipped with swimming pool and spa services at your request; party room; children playroom; steam room; screening room; rooftop; valet; garage; billiard room; and morning and evening shuttle bus services."
50,NaN,NaN,-73.991543,40.773441,NaN,NaN,NaN,1811,2019,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-22P-New-York-NY-10069/2090168518_zpid/,NaN
51,3074000.00,"240 Riverside Blvd APT 7L, New York, NY 10069",-73.9869,40.7803,10069,0,1,1977,2004,3,4,Upper West Side,https://www.zillow.com:443/homedetails/240-Riverside-Blvd-APT-7L-New-York-NY-10069/2091147691_zpid/,"For sale: $3,074,000. Welcome to the #1 Residential Destination by the Hudson River at the stunning 240 Riverside Boulevard. At 1977 SqFt, this apartment has 3 bedrooms and 3.5 baths. It features: a custom foyer, a walk-in closet in the master bedroom, an en-suite marble bath double vanity jacuzzi soaking tub, granite countertops in the kitchen, stainless steel appliances such as a Sub-Zero fridge, a wine cooler, customize cabinets, washer/dryer, ample storage space, high ceilings, and oversized windows. Due to the direction it faces, the unit receives plenty of natural light. Included in the price is a storage room (comes with title - deeded in the package).

 The Heritage at 240 Riverside is the northernmost building in the 75-acre, Trump Place Riverside South development, which stretches from 72nd Street down to 59th Street bordering the Hudson River on Manhattans Upper West Side.

 Completed in mid-2005, The Heritage consists of 150 luxury residences and boasts spectacular, unobstructed views of the Hudson River and Riverside Park. The pavilion is the distinctive, curving lower section of the building and consists of 15 stories. The tower section of the condominium rises to the 33rd floor.

 Heritage residents enjoy first-class amenities including:

 * 24hr. white-glove concierge, security, and engineering staff

 * State-of-the-art, 15,000sf fitness center with two pools, steam, sauna, and massage rooms

 * On-site, parking garage

 * Childrens playroom

 * Event/party room

 * Screening room

 * Library with WiFi

 * Interior, landscaped garden courtyard"
52,3150000.00,"220 Riverside Blvd APT 32D, New York, NY 10069",-73.987272,40.77975,10069,0,1,1915,2000,3,3,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-APT-32D-New-York-NY-10069/61967127_zpid/,"For sale: $3,150,000. Stunning panoramic Hudson River views from the 32nd floor!



Perched atop a full-service doorman condominium, this 1,915 sqft split corner 3 bedroom 3 bath faces South and West offering unobstructed river & open city views and is ablaze with sunlight all day long. The oversized west facing living room blends seamlessly with the separate corner dining room to create the perfect backdrop for entertaining. Dine while gazing across the water at picturesque sunsets through the dining room's floor to ceiling windows. The windowed eat-in-kitchen is a chef's dream equipped with granite counters, stainless steel appliances, abundant storage and is inundated with natural light. Down the corridor is the south facing second bedroom with ample closet space and a bathroom with tub across the hall. The master bedroom has open city views, a massive walk-in closet, a wall of built-in storage, and a marble en-suite bath with double sinks, separate shower and jacuzzi soaking tub. The third bedroom faces west with direct river views, has a large closet and an en-suite bath with oversized standing shower.



Cherry wood herringbone floors, an in-unit vented washer/dryer, central AC, and abundant storage complete this luxurious home. It is truly not to be missed! Please note there is an assessment of $673.31 until July 1, 2019.



220 Riverside Boulevard (on 70th Street) is a luxurious full-service condominium with a stunning lobby, 24 hour doorman, concierge and a suite of amenities including: a state-of-the-art fitness center, 50 ft lap pool, spa (steam, sauna and massage rooms), children's playroom, residents lounge/event room, billiards room, garage, and a serine interior courtyard featuring a waterfall, reflecting pool and seasonal plantings. With easy access to Riverside Park, the boat basin, major transportation, Trader Joes and all the restaurants and shops the UWS has to offer you have everything you need at your doorstep."
53,1300000.00,"120 Riverside Blvd APT 6R, New York, NY 10069",-73.989149,40.776333,10069,0,1,851,2004,1,1,Upper West Side,https://www.zillow.com:443/homedetails/120-Riverside-Blvd-APT-6R-New-York-NY-10069/69511144_zpid/,"For sale: $1,300,000. Spacious 1 Bed /1 Bath home with open views overlooking The Hudson River! Enjoy fabulous sunsets right from your own living room! High ceilings and floor to ceiling windows provide an abundance of natural light. Gleaming oak hardwood floors and stainless steel kitchen with imported Italian stone counters. 120 Riverside Boulevard features a full-time lobby attendant/concierge, valet service, state-of-the-art fitness center with an indoor pool, sauna and hot tub as well as a children's room and media room. Conveniently located close to public transportation and major city highways."
